context,mode,scores_per_cycle,requested_admission_lanes,effective_admission_lanes,candidate_sram_banks,frequency_mhz,memory_bandwidth_gbps,mean_heap_admissions,mean_candidate_admissions_per_cycle,admission_source,score_compute_cycles,k_memory_cycles,heap_update_cycles,drain_cycles,total_cycles,latency_us,speedup_vs_gpu,selector_latency_us,topk_speedup_vs_gpu,stall_percentage,sustained_scores_per_cycle,threshold_comparators,heap_pipeline_comparators,total_comparator_units,full64_bf16_mac_lanes,dsp58_fraction_if_1_bf16_mac_per_dsp,onchip_sram_bytes,required_fifo_entries_p99,pipeline_depth_cycles,offchip_indexer_k_bytes,offchip_dense_score_bytes,exact,model_limit
8192,cold,8,4,1,2,250,512,3943.901738845144,3.851466541840961,TRACE-MEASURED ADMISSION/FIFO,1024,1024,3944,4097,8041,32.164,1.2680015343366122,32.164,1.0824524502732835,0.7403651115618661,8.0,8,11,19,65536,4.5663322185061315,65632,4086,11,2097152,0,True,one-admission/cycle/lane pipelined heap and SRAM hazard handling require RTL-level validation
8192,cold,8,4,1,2,250,1024,3943.901738845144,3.851466541840961,TRACE-MEASURED ADMISSION/FIFO,1024,512,3944,4097,8041,32.164,1.2680015343366122,32.164,1.0824524502732835,0.7403651115618661,8.0,8,11,19,65536,4.5663322185061315,65632,4086,11,2097152,0,True,one-admission/cycle/lane pipelined heap and SRAM hazard handling require RTL-level validation
8192,cold,8,4,1,2,250,2048,3943.901738845144,3.851466541840961,TRACE-MEASURED ADMISSION/FIFO,1024,256,3944,4097,8041,32.164,1.2680015343366122,32.164,1.0824524502732835,0.7403651115618661,8.0,8,11,19,65536,4.5663322185061315,65632,4086,11,2097152,0,True,one-admission/cycle/lane pipelined heap and SRAM hazard handling require RTL-level validation
8192,cold,8,4,1,2,400,256,3943.901738845144,3.851466541840961,TRACE-MEASURED ADMISSION/FIFO,1024,3277,3944,4097,8041,20.1025,2.0288024549385795,20.1025,1.7319239204372538,0.7403651115618661,2.4998474214220323,8,11,19,65536,4.5663322185061315,65632,4086,11,2097152,0,True,one-admission/cycle/lane pipelined heap and SRAM hazard handling require RTL-level validation
8192,cold,8,4,1,2,400,512,3943.901738845144,3.851466541840961,TRACE-MEASURED ADMISSION/FIFO,1024,1639,3944,4097,8041,20.1025,2.0288024549385795,20.1025,1.7319239204372538,0.7403651115618661,4.99816961561928,8,11,19,65536,4.5663322185061315,65632,4086,11,2097152,0,True,one-admission/cycle/lane pipelined heap and SRAM hazard handling require RTL-level validation
8192,cold,8,4,1,2,400,1024,3943.901738845144,3.851466541840961,TRACE-MEASURED ADMISSION/FIFO,1024,820,3944,4097,8041,20.1025,2.0288024549385795,20.1025,1.7319239204372538,0.7403651115618661,8.0,8,11,19,65536,4.5663322185061315,65632,4086,11,2097152,0,True,one-admission/cycle/lane pipelined heap and SRAM hazard handling require RTL-level validation
8192,cold,8,4,1,2,400,2048,3943.901738845144,3.851466541840961,TRACE-MEASURED ADMISSION/FIFO,1024,410,3944,4097,8041,20.1025,2.0288024549385795,20.1025,1.7319239204372538,0.7403651115618661,8.0,8,11,19,65536,4.5663322185061315,65632,4086,11,2097152,0,True,one-admission/cycle/lane pipelined heap and SRAM hazard handling require RTL-level validation
8192,cold,8,4,1,2,500,256,3943.901738845144,3.851466541840961,TRACE-MEASURED ADMISSION/FIFO,1024,4096,3944,4097,8193,16.386,2.488954067521225,16.082,2.164904900546567,0.712890625,2.0,8,11,19,65536,4.5663322185061315,65632,4086,11,2097152,0,True,one-admission/cycle/lane pipelined heap and SRAM hazard handling require RTL-level validation
8192,cold,8,4,1,2,500,512,3943.901738845144,3.851466541840961,TRACE-MEASURED ADMISSION/FIFO,1024,2048,3944,4097,8041,16.082,2.5360030686732244,16.082,2.164904900546567,0.7403651115618661,4.0,8,11,19,65536,4.5663322185061315,65632,4086,11,2097152,0,True,one-admission/cycle/lane pipelined heap and SRAM hazard handling require RTL-level validation
8192,cold,8,4,1,2,500,1024,3943.901738845144,3.851466541840961,TRACE-MEASURED ADMISSION/FIFO,1024,1024,3944,4097,8041,16.082,2.5360030686732244,16.082,2.164904900546567,0.7403651115618661,8.0,8,11,19,65536,4.5663322185061315,65632,4086,11,2097152,0,True,one-admission/cycle/lane pipelined heap and SRAM hazard handling require RTL-level validation
8192,cold,8,4,1,2,500,2048,3943.901738845144,3.851466541840961,TRACE-MEASURED ADMISSION/FIFO,1024,512,3944,4097,8041,16.082,2.5360030686732244,16.082,2.164904900546567,0.7403651115618661,8.0,8,11,19,65536,4.5663322185061315,65632,4086,11,2097152,0,True,one-admission/cycle/lane pipelined heap and SRAM hazard handling require RTL-level validation
8192,cold,8,4,1,2,1000,256,3943.901738845144,3.851466541840961,TRACE-MEASURED ADMISSION/FIFO,1024,8192,3944,4097,12289,12.289,3.318740446773765,8.041,4.329809801093134,0.3564453125,1.0,8,11,19,65536,4.5663322185061315,65632,4086,11,2097152,0,True,one-admission/cycle/lane pipelined heap and SRAM hazard handling require RTL-level validation
8192,cold,8,4,1,2,1000,512,3943.901738845144,3.851466541840961,TRACE-MEASURED ADMISSION/FIFO,1024,4096,3944,4097,8193,8.193,4.97790813504245,8.041,4.329809801093134,0.712890625,2.0,8,11,19,65536,4.5663322185061315,65632,4086,11,2097152,0,True,one-admission/cycle/lane pipelined heap and SRAM hazard handling require RTL-level validation
8192,cold,8,4,1,2,1000,1024,3943.901738845144,3.851466541840961,TRACE-MEASURED ADMISSION/FIFO,1024,2048,3944,4097,8041,8.041,5.072006137346449,8.041,4.329809801093134,0.7403651115618661,4.0,8,11,19,65536,4.5663322185061315,65632,4086,11,2097152,0,True,one-admission/cycle/lane pipelined heap and SRAM hazard handling require RTL-level validation
8192,cold,8,4,1,2,1000,2048,3943.901738845144,3.851466541840961,TRACE-MEASURED ADMISSION/FIFO,1024,1024,3944,4097,8041,8.041,5.072006137346449,8.041,4.329809801093134,0.7403651115618661,8.0,8,11,19,65536,4.5663322185061315,65632,4086,11,2097152,0,True,one-admission/cycle/lane pipelined heap and SRAM hazard handling require RTL-level validation
8192,cold,8,4,2,4,250,256,3943.901738845144,3.851466541840961,TRACE-MEASURED ADMISSION/FIFO,1024,2048,1972,1665,3713,14.852,2.74602756197164,14.548,2.3931812352618844,0.462890625,4.0,8,22,30,65536,4.5663322185061315,59584,3308,11,2097152,0,True,one-admission/cycle/lane pipelined heap and SRAM hazard handling require RTL-level validation
8192,cold,8,4,2,4,250,512,3943.901738845144,3.851466541840961,TRACE-MEASURED ADMISSION/FIFO,1024,1024,1972,1665,3637,14.548,2.803409496178361,14.548,2.3931812352618844,0.48073022312373226,8.0,8,22,30,65536,4.5663322185061315,59584,3308,11,2097152,0,True,one-admission/cycle/lane pipelined heap and SRAM hazard handling require RTL-level validation
8192,cold,8,4,2,4,250,1024,3943.901738845144,3.851466541840961,TRACE-MEASURED ADMISSION/FIFO,1024,512,1972,1665,3637,14.548,2.803409496178361,14.548,2.3931812352618844,0.48073022312373226,8.0,8,22,30,65536,4.5663322185061315,59584,3308,11,2097152,0,True,one-admission/cycle/lane pipelined heap and SRAM hazard handling require RTL-level validation
8192,cold,8,4,2,4,250,2048,3943.901738845144,3.851466541840961,TRACE-MEASURED ADMISSION/FIFO,1024,256,1972,1665,3637,14.548,2.803409496178361,14.548,2.3931812352618844,0.48073022312373226,8.0,8,22,30,65536,4.5663322185061315,59584,3308,11,2097152,0,True,one-admission/cycle/lane pipelined heap and SRAM hazard handling require RTL-level validation
8192,cold,8,4,2,4,400,256,3943.901738845144,3.851466541840961,TRACE-MEASURED ADMISSION/FIFO,1024,3277,1972,1665,4942,12.355,3.30101184543932,9.0925,3.8290899764190156,0.28928898382667073,2.4998474214220323,8,22,30,65536,4.5663322185061315,59584,3308,11,2097152,0,True,one-admission/cycle/lane pipelined heap and SRAM hazard handling require RTL-level validation
8192,cold,8,4,2,4,400,512,3943.901738845144,3.851466541840961,TRACE-MEASURED ADMISSION/FIFO,1024,1639,1972,1665,3637,9.0925,4.485455193885378,9.0925,3.8290899764190156,0.48073022312373226,4.99816961561928,8,22,30,65536,4.5663322185061315,59584,3308,11,2097152,0,True,one-admission/cycle/lane pipelined heap and SRAM hazard handling require RTL-level validation
8192,cold,8,4,2,4,400,1024,3943.901738845144,3.851466541840961,TRACE-MEASURED ADMISSION/FIFO,1024,820,1972,1665,3637,9.0925,4.485455193885378,9.0925,3.8290899764190156,0.48073022312373226,8.0,8,22,30,65536,4.5663322185061315,59584,3308,11,2097152,0,True,one-admission/cycle/lane pipelined heap and SRAM hazard handling require RTL-level validation
8192,cold,8,4,2,4,400,2048,3943.901738845144,3.851466541840961,TRACE-MEASURED ADMISSION/FIFO,1024,410,1972,1665,3637,9.0925,4.485455193885378,9.0925,3.8290899764190156,0.48073022312373226,8.0,8,22,30,65536,4.5663322185061315,59584,3308,11,2097152,0,True,one-admission/cycle/lane pipelined heap and SRAM hazard handling require RTL-level validation
8192,cold,8,4,2,4,500,256,3943.901738845144,3.851466541840961,TRACE-MEASURED ADMISSION/FIFO,1024,4096,1972,1665,5761,11.522,3.5396633701095985,7.274,4.786362470523769,0.2314453125,2.0,8,22,30,65536,4.5663322185061315,59584,3308,11,2097152,0,True,one-admission/cycle/lane pipelined heap and SRAM hazard handling require RTL-level validation
8192,cold,8,4,2,4,500,512,3943.901738845144,3.851466541840961,TRACE-MEASURED ADMISSION/FIFO,1024,2048,1972,1665,3713,7.426,5.49205512394328,7.274,4.786362470523769,0.462890625,4.0,8,22,30,65536,4.5663322185061315,59584,3308,11,2097152,0,True,one-admission/cycle/lane pipelined heap and SRAM hazard handling require RTL-level validation
8192,cold,8,4,2,4,500,1024,3943.901738845144,3.851466541840961,TRACE-MEASURED ADMISSION/FIFO,1024,1024,1972,1665,3637,7.274,5.606818992356722,7.274,4.786362470523769,0.48073022312373226,8.0,8,22,30,65536,4.5663322185061315,59584,3308,11,2097152,0,True,one-admission/cycle/lane pipelined heap and SRAM hazard handling require RTL-level validation
8192,cold,8,4,2,4,500,2048,3943.901738845144,3.851466541840961,TRACE-MEASURED ADMISSION/FIFO,1024,512,1972,1665,3637,7.274,5.606818992356722,7.274,4.786362470523769,0.48073022312373226,8.0,8,22,30,65536,4.5663322185061315,59584,3308,11,2097152,0,True,one-admission/cycle/lane pipelined heap and SRAM hazard handling require RTL-level validation
8192,cold,8,4,2,4,1000,256,3943.901738845144,3.851466541840961,TRACE-MEASURED ADMISSION/FIFO,1024,8192,1972,1665,9857,9.857,4.137567348118373,3.637,9.572724941047538,0.11572265625,1.0,8,22,30,65536,4.5663322185061315,59584,3308,11,2097152,0,True,one-admission/cycle/lane pipelined heap and SRAM hazard handling require RTL-level validation
8192,cold,8,4,2,4,1000,512,3943.901738845144,3.851466541840961,TRACE-MEASURED ADMISSION/FIFO,1024,4096,1972,1665,5761,5.761,7.079326740219197,3.637,9.572724941047538,0.2314453125,2.0,8,22,30,65536,4.5663322185061315,59584,3308,11,2097152,0,True,one-admission/cycle/lane pipelined heap and SRAM hazard handling require RTL-level validation
8192,cold,8,4,2,4,1000,1024,3943.901738845144,3.851466541840961,TRACE-MEASURED ADMISSION/FIFO,1024,2048,1972,1665,3713,3.713,10.98411024788656,3.637,9.572724941047538,0.462890625,4.0,8,22,30,65536,4.5663322185061315,59584,3308,11,2097152,0,True,one-admission/cycle/lane pipelined heap and SRAM hazard handling require RTL-level validation
8192,cold,8,4,2,4,1000,2048,3943.901738845144,3.851466541840961,TRACE-MEASURED ADMISSION/FIFO,1024,1024,1972,1665,3637,3.637,11.213637984713444,3.637,9.572724941047538,0.48073022312373226,8.0,8,22,30,65536,4.5663322185061315,59584,3308,11,2097152,0,True,one-admission/cycle/lane pipelined heap and SRAM hazard handling require RTL-level validation
8192,cold,8,4,4,8,250,256,3943.901738845144,3.851466541840961,TRACE-MEASURED ADMISSION/FIFO,1024,2048,986,451,2499,9.996,4.0800321478994395,5.9,5.901017052642355,0.0,4.0,8,44,52,65536,4.5663322185061315,47536,1758,11,2097152,0,True,one-admission/cycle/lane pipelined heap and SRAM hazard handling require RTL-level validation
8192,cold,8,4,4,8,250,512,3943.901738845144,3.851466541840961,TRACE-MEASURED ADMISSION/FIFO,1024,1024,986,451,1475,5.9,6.912542601763185,5.9,5.901017052642355,0.0,8.0,8,44,52,65536,4.5663322185061315,47536,1758,11,2097152,0,True,one-admission/cycle/lane pipelined heap and SRAM hazard handling require RTL-level validation
8192,cold,8,4,4,8,250,1024,3943.901738845144,3.851466541840961,TRACE-MEASURED ADMISSION/FIFO,1024,512,986,451,1475,5.9,6.912542601763185,5.9,5.901017052642355,0.0,8.0,8,44,52,65536,4.5663322185061315,47536,1758,11,2097152,0,True,one-admission/cycle/lane pipelined heap and SRAM hazard handling require RTL-level validation
8192,cold,8,4,4,8,250,2048,3943.901738845144,3.851466541840961,TRACE-MEASURED ADMISSION/FIFO,1024,256,986,451,1475,5.9,6.912542601763185,5.9,5.901017052642355,0.0,8.0,8,44,52,65536,4.5663322185061315,47536,1758,11,2097152,0,True,one-admission/cycle/lane pipelined heap and SRAM hazard handling require RTL-level validation
8192,cold,8,4,4,8,400,256,3943.901738845144,3.851466541840961,TRACE-MEASURED ADMISSION/FIFO,1024,3277,986,451,3728,9.32,4.375965810129055,3.6875,9.441627284227769,0.0,2.4998474214220323,8,44,52,65536,4.5663322185061315,47536,1758,11,2097152,0,True,one-admission/cycle/lane pipelined heap and SRAM hazard handling require RTL-level validation
8192,cold,8,4,4,8,400,512,3943.901738845144,3.851466541840961,TRACE-MEASURED ADMISSION/FIFO,1024,1639,986,451,2090,5.225,7.805550497684746,3.6875,9.441627284227769,0.0,4.99816961561928,8,44,52,65536,4.5663322185061315,47536,1758,11,2097152,0,True,one-admission/cycle/lane pipelined heap and SRAM hazard handling require RTL-level validation
8192,cold,8,4,4,8,400,1024,3943.901738845144,3.851466541840961,TRACE-MEASURED ADMISSION/FIFO,1024,820,986,451,1475,3.6875,11.060068162821098,3.6875,9.441627284227769,0.0,8.0,8,44,52,65536,4.5663322185061315,47536,1758,11,2097152,0,True,one-admission/cycle/lane pipelined heap and SRAM hazard handling require RTL-level validation
8192,cold,8,4,4,8,400,2048,3943.901738845144,3.851466541840961,TRACE-MEASURED ADMISSION/FIFO,1024,410,986,451,1475,3.6875,11.060068162821098,3.6875,9.441627284227769,0.0,8.0,8,44,52,65536,4.5663322185061315,47536,1758,11,2097152,0,True,one-admission/cycle/lane pipelined heap and SRAM hazard handling require RTL-level validation
8192,cold,8,4,4,8,500,256,3943.901738845144,3.851466541840961,TRACE-MEASURED ADMISSION/FIFO,1024,4096,986,451,4547,9.094,4.484715345326896,2.95,11.80203410528471,0.0,2.0,8,44,52,65536,4.5663322185061315,47536,1758,11,2097152,0,True,one-admission/cycle/lane pipelined heap and SRAM hazard handling require RTL-level validation
8192,cold,8,4,4,8,500,512,3943.901738845144,3.851466541840961,TRACE-MEASURED ADMISSION/FIFO,1024,2048,986,451,2499,4.998,8.160064295798879,2.95,11.80203410528471,0.0,4.0,8,44,52,65536,4.5663322185061315,47536,1758,11,2097152,0,True,one-admission/cycle/lane pipelined heap and SRAM hazard handling require RTL-level validation
8192,cold,8,4,4,8,500,1024,3943.901738845144,3.851466541840961,TRACE-MEASURED ADMISSION/FIFO,1024,1024,986,451,1475,2.95,13.82508520352637,2.95,11.80203410528471,0.0,8.0,8,44,52,65536,4.5663322185061315,47536,1758,11,2097152,0,True,one-admission/cycle/lane pipelined heap and SRAM hazard handling require RTL-level validation
8192,cold,8,4,4,8,500,2048,3943.901738845144,3.851466541840961,TRACE-MEASURED ADMISSION/FIFO,1024,512,986,451,1475,2.95,13.82508520352637,2.95,11.80203410528471,0.0,8.0,8,44,52,65536,4.5663322185061315,47536,1758,11,2097152,0,True,one-admission/cycle/lane pipelined heap and SRAM hazard handling require RTL-level validation
8192,cold,8,4,4,8,1000,256,3943.901738845144,3.851466541840961,TRACE-MEASURED ADMISSION/FIFO,1024,8192,986,451,8643,8.643,4.718732078028785,1.475,23.60406821056942,0.0,1.0,8,44,52,65536,4.5663322185061315,47536,1758,11,2097152,0,True,one-admission/cycle/lane pipelined heap and SRAM hazard handling require RTL-level validation
8192,cold,8,4,4,8,1000,512,3943.901738845144,3.851466541840961,TRACE-MEASURED ADMISSION/FIFO,1024,4096,986,451,4547,4.547,8.969430690653793,1.475,23.60406821056942,0.0,2.0,8,44,52,65536,4.5663322185061315,47536,1758,11,2097152,0,True,one-admission/cycle/lane pipelined heap and SRAM hazard handling require RTL-level validation
8192,cold,8,4,4,8,1000,1024,3943.901738845144,3.851466541840961,TRACE-MEASURED ADMISSION/FIFO,1024,2048,986,451,2499,2.499,16.320128591597758,1.475,23.60406821056942,0.0,4.0,8,44,52,65536,4.5663322185061315,47536,1758,11,2097152,0,True,one-admission/cycle/lane pipelined heap and SRAM hazard handling require RTL-level validation
8192,cold,8,4,4,8,1000,2048,3943.901738845144,3.851466541840961,TRACE-MEASURED ADMISSION/FIFO,1024,1024,986,451,1475,1.475,27.65017040705274,1.475,23.60406821056942,0.0,8.0,8,44,52,65536,4.5663322185061315,47536,1758,11,2097152,0,True,one-admission/cycle/lane pipelined heap and SRAM hazard handling require RTL-level validation
8192,cold,16,1,1,2,250,256,3943.901738845144,7.702933083681922,TRACE-MEASURED ADMISSION/FIFO,512,2048,3944,4484,8428,33.712,1.2097769740864617,33.712,1.032748001026041,0.8701825557809331,4.0,16,11,27,131072,9.132664437012263,68728,4473,11,2097152,0,True,one-admission/cycle/lane pipelined heap and SRAM hazard handling require RTL-level validation
8192,cold,16,1,1,2,250,512,3943.901738845144,7.702933083681922,TRACE-MEASURED ADMISSION/FIFO,512,1024,3944,4484,8428,33.712,1.2097769740864617,33.712,1.032748001026041,0.8701825557809331,8.0,16,11,27,131072,9.132664437012263,68728,4473,11,2097152,0,True,one-admission/cycle/lane pipelined heap and SRAM hazard handling require RTL-level validation
8192,cold,16,1,1,2,250,1024,3943.901738845144,7.702933083681922,TRACE-MEASURED ADMISSION/FIFO,512,512,3944,4484,8428,33.712,1.2097769740864617,33.712,1.032748001026041,0.8701825557809331,16.0,16,11,27,131072,9.132664437012263,68728,4473,11,2097152,0,True,one-admission/cycle/lane pipelined heap and SRAM hazard handling require RTL-level validation
8192,cold,16,1,1,2,250,2048,3943.901738845144,7.702933083681922,TRACE-MEASURED ADMISSION/FIFO,512,256,3944,4484,8428,33.712,1.2097769740864617,33.712,1.032748001026041,0.8701825557809331,16.0,16,11,27,131072,9.132664437012263,68728,4473,11,2097152,0,True,one-admission/cycle/lane pipelined heap and SRAM hazard handling require RTL-level validation
8192,cold,16,1,1,2,400,256,3943.901738845144,7.702933083681922,TRACE-MEASURED ADMISSION/FIFO,512,3277,3944,4484,8428,21.07,1.9356431585383387,21.07,1.6523968016416657,0.8701825557809331,2.4998474214220323,16,11,27,131072,9.132664437012263,68728,4473,11,2097152,0,True,one-admission/cycle/lane pipelined heap and SRAM hazard handling require RTL-level validation
8192,cold,16,1,1,2,400,512,3943.901738845144,7.702933083681922,TRACE-MEASURED ADMISSION/FIFO,512,1639,3944,4484,8428,21.07,1.9356431585383387,21.07,1.6523968016416657,0.8701825557809331,4.99816961561928,16,11,27,131072,9.132664437012263,68728,4473,11,2097152,0,True,one-admission/cycle/lane pipelined heap and SRAM hazard handling require RTL-level validation
8192,cold,16,1,1,2,400,1024,3943.901738845144,7.702933083681922,TRACE-MEASURED ADMISSION/FIFO,512,820,3944,4484,8428,21.07,1.9356431585383387,21.07,1.6523968016416657,0.8701825557809331,9.990243902439024,16,11,27,131072,9.132664437012263,68728,4473,11,2097152,0,True,one-admission/cycle/lane pipelined heap and SRAM hazard handling require RTL-level validation
8192,cold,16,1,1,2,400,2048,3943.901738845144,7.702933083681922,TRACE-MEASURED ADMISSION/FIFO,512,410,3944,4484,8428,21.07,1.9356431585383387,21.07,1.6523968016416657,0.8701825557809331,16.0,16,11,27,131072,9.132664437012263,68728,4473,11,2097152,0,True,one-admission/cycle/lane pipelined heap and SRAM hazard handling require RTL-level validation
